country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","06-03-2025 18:00:00",13.1276288,78.1570122,NH3,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-03-2025 18:00:00",12.415911,75.735050,PM10,37,62,48
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-03-2025 18:00:00",12.415911,75.735050,NH3,1,2,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-03-2025 18:00:00",12.415911,75.735050,OZONE,5,6,6
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","06-03-2025 18:00:00",12.889250,74.853000,PM10,55,80,67
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","06-03-2025 18:00:00",12.889250,74.853000,NH3,2,2,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-03-2025 18:00:00",12.21041,76.37376,SO2,3,11,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-03-2025 18:00:00",12.21041,76.37376,OZONE,4,92,66
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","06-03-2025 18:00:00",13.008556,76.125258,OZONE,1,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","06-03-2025 18:00:00",15.3714823,75.1160168,PM10,49,57,51
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","06-03-2025 18:00:00",17.321993,76.822628,SO2,42,54,45
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","06-03-2025 18:00:00",17.336318,76.847397,PM2.5,46,80,71
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","06-03-2025 18:00:00",17.336318,76.847397,SO2,2,5,4
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","06-03-2025 18:00:00",14.816666,74.141003,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","06-03-2025 18:00:00",14.816666,74.141003,NO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","06-03-2025 18:00:00",16.7602,77.1428,SO2,2,27,16
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","06-03-2025 18:00:00",10.073232,76.302765,SO2,3,3,3
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","06-03-2025 18:00:00",10.073232,76.302765,CO,8,104,80
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","06-03-2025 18:00:00",10.073232,76.302765,OZONE,12,22,19
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-03-2025 18:00:00",11.875000,75.373200,PM10,59,65,62
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-03-2025 18:00:00",11.875000,75.373200,NO2,16,18,17
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-03-2025 18:00:00",8.8787,76.6073,NO2,9,10,9
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-03-2025 18:00:00",13.940000,75.555917,PM2.5,24,47,32
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-03-2025 18:00:00",13.940000,75.555917,CO,8,30,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-03-2025 18:00:00",13.940000,75.555917,OZONE,19,112,80
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","06-03-2025 18:00:00",13.377516,77.099072,PM2.5,95,310,161
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","06-03-2025 18:00:00",13.377516,77.099072,CO,56,58,57
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","06-03-2025 18:00:00",13.34194444,74.74694444,PM10,78,116,95
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","06-03-2025 18:00:00",23.233584,77.400574,NH3,13,18,16
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","06-03-2025 18:00:00",23.81748678,79.446246,SO2,22,24,23
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","06-03-2025 18:00:00",26.203442,78.193251,PM10,8,140,55
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","06-03-2025 18:00:00",26.203442,78.193251,NH3,1,2,1
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-03-2025 18:00:00",26.259242,78.216432,NH3,4,6,5
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","06-03-2025 18:00:00",22.7289,75.8076,NO2,1,2,1
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","06-03-2025 18:00:00",22.4310,75.5213,PM10,60,304,149
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","06-03-2025 18:00:00",22.4310,75.5213,NO2,53,165,99
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","06-03-2025 18:00:00",22.6780,75.8559,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","06-03-2025 18:00:00",22.6780,75.8559,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","06-03-2025 18:00:00",22.7084,75.8815,OZONE,10,19,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-03-2025 18:00:00",8.8787,76.6073,CO,14,17,15
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","06-03-2025 18:00:00",23.264759,77.381568,PM10,46,112,66
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","06-03-2025 18:00:00",23.264759,77.381568,CO,17,34,25
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-03-2025 18:00:00",23.210494,77.425409,NO2,1,74,17
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-03-2025 18:00:00",23.210494,77.425409,CO,2,25,8
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-03-2025 18:00:00",11.55358,76.55521,NO2,24,35,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-03-2025 18:00:00",11.55358,76.55521,SO2,4,8,5
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-03-2025 18:00:00",13.428828,77.731418,NO2,15,35,22
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","06-03-2025 18:00:00",14.475800,75.905200,CO,27,34,29
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-03-2025 18:00:00",19.962900,79.298714,NH3,10,82,26
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-03-2025 18:00:00",19.962900,79.298714,CO,10,23,15
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-03-2025 18:00:00",19.962900,79.298714,OZONE,21,43,30
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-03-2025 18:00:00",19.9775302,79.2337086,PM2.5,12,60,31
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-03-2025 18:00:00",19.9775302,79.2337086,PM10,26,94,67
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-03-2025 18:00:00",19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-03-2025 18:00:00",19.9775302,79.2337086,CO,5,18,14
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-03-2025 18:00:00",19.9775302,79.2337086,OZONE,3,83,69
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","06-03-2025 18:00:00",20.918946,74.776388,PM2.5,33,65,47
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","06-03-2025 18:00:00",20.918946,74.776388,PM10,42,102,85
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","06-03-2025 18:00:00",20.918946,74.776388,SO2,2,5,4
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","06-03-2025 18:00:00",21.001264,75.565602,PM10,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","06-03-2025 18:00:00",21.001264,75.565602,CO,3,63,30
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","06-03-2025 18:00:00",24.2613009,80.7231783,PM10,1,44,25
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-03-2025 18:00:00",23.108440,77.511428,NH3,5,8,6
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-03-2025 18:00:00",23.108440,77.511428,SO2,7,112,33
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-03-2025 18:00:00",23.108440,77.511428,CO,26,92,39
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-03-2025 18:00:00",23.108440,77.511428,OZONE,35,40,38
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-03-2025 18:00:00",22.624758,75.675238,NH3,4,7,5
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-03-2025 18:00:00",22.624758,75.675238,SO2,1,66,22
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","06-03-2025 18:00:00",23.331731,75.045981,PM2.5,13,329,83
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","06-03-2025 18:00:00",23.838586,78.759431,PM10,3,336,45
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","06-03-2025 18:00:00",23.838586,78.759431,OZONE,36,64,60
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","06-03-2025 18:00:00",19.16485,73.23409,PM2.5,46,156,90
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","06-03-2025 18:00:00",19.16485,73.23409,NO2,33,119,65
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","06-03-2025 18:00:00",19.16485,73.23409,CO,8,54,15
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","06-03-2025 18:00:00",19.16485,73.23409,OZONE,5,154,154
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-03-2025 18:00:00",19.0243902,73.0406721,PM2.5,60,228,116
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-03-2025 18:00:00",19.0243902,73.0406721,OZONE,2,247,95
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-03-2025 18:00:00",19.309073,73.057223,PM2.5,15,128,62
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-03-2025 18:00:00",19.309073,73.057223,PM10,33,128,95
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-03-2025 18:00:00",19.309073,73.057223,NO2,22,73,45
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","06-03-2025 18:00:00",19.309073,73.057223,CO,12,34,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-03-2025 18:00:00",19.786089,72.757971,PM2.5,30,123,61
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-03-2025 18:00:00",19.786089,72.757971,NO2,8,31,17
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-03-2025 18:00:00",18.39963,76.57452,PM10,37,87,64
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-03-2025 18:00:00",18.1023399,73.4783687,NO2,10,54,17
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-03-2025 18:00:00",18.1023399,73.4783687,SO2,12,101,36
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","06-03-2025 18:00:00",20.555712,74.529236,OZONE,15,78,59
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-03-2025 18:00:00",19.296481,72.840923,NO2,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-03-2025 18:00:00",19.296481,72.840923,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","06-03-2025 18:00:00",19.065931,72.862131,PM2.5,54,342,172
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","06-03-2025 18:00:00",19.854616,75.905894,OZONE,40,106,70
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","06-03-2025 18:00:00",19.25292,73.142019,PM2.5,40,93,66
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","06-03-2025 18:00:00",19.25292,73.142019,SO2,4,8,5
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","06-03-2025 18:00:00",19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-03-2025 18:00:00",19.192056,72.9585188,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","06-03-2025 18:00:00",19.192056,72.9585188,OZONE,4,164,93
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","06-03-2025 18:00:00",16.7143745,74.2426398,PM10,36,127,80
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","06-03-2025 18:00:00",20.719516,77.000253,NO2,11,34,20
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","06-03-2025 18:00:00",20.719516,77.000253,SO2,11,17,13
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","06-03-2025 18:00:00",20.9402359,77.7895248,PM10,44,91,68
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","06-03-2025 18:00:00",20.939198,77.765701,OZONE,26,77,72
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","06-03-2025 18:00:00",19.875620,75.387310,PM2.5,54,265,109
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","06-03-2025 18:00:00",19.875620,75.387310,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","06-03-2025 18:00:00",23.163174,79.973061,NH3,3,3,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","06-03-2025 18:00:00",23.142888,79.916147,CO,24,68,30
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","06-03-2025 18:00:00",23.168606,79.932247,CO,28,103,36
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","06-03-2025 18:00:00",23.168606,79.932247,OZONE,12,86,77
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","06-03-2025 18:00:00",23.218135,79.957770,NO2,16,83,42
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","06-03-2025 18:00:00",23.50016,80.23284,PM2.5,3,127,42
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","06-03-2025 18:00:00",23.8640158,78.80289321,PM10,20,107,59
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","06-03-2025 18:00:00",24.58434363,80.8549414,NO2,75,75,75
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","06-03-2025 18:00:00",24.108970,82.645580,PM2.5,30,88,45
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","06-03-2025 18:00:00","23.182719 ","75.768218 ",PM10,20,105,63
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","06-03-2025 18:00:00",19.2243333,72.8658113,NH3,1,7,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","06-03-2025 18:00:00",19.2243333,72.8658113,CO,4,29,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","06-03-2025 18:00:00",18.9767,72.8380,NH3,10,22,15
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","06-03-2025 18:00:00",19.0364585,72.8954371,CO,34,78,41
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","06-03-2025 18:00:00",18.501793,73.927532,PM2.5,62,138,88
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","06-03-2025 18:00:00",18.501793,73.927532,NO2,52,100,74
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","06-03-2025 18:00:00",18.5011743,73.8165527,PM10,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","06-03-2025 18:00:00",18.5011743,73.8165527,OZONE,10,153,12
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","06-03-2025 18:00:00",18.454450,73.854155,OZONE,85,102,95
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","06-03-2025 18:00:00",18.573040,73.927715,CO,28,100,55
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","06-03-2025 18:00:00",18.536457,73.805454,PM2.5,42,63,53
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","06-03-2025 18:00:00",18.536457,73.805454,PM10,35,76,57
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","06-03-2025 18:00:00",18.536457,73.805454,CO,1,101,42
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","06-03-2025 18:00:00",18.530085,73.849598,PM2.5,85,346,223
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.1135051,73.008978,NH3,1,2,1
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.0575752,73.0151367,NO2,28,100,70
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.0575752,73.0151367,CO,6,42,17
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.02579,73.10297,PM2.5,48,180,104
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.02579,73.10297,NO2,13,100,57
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.02579,73.10297,NH3,3,10,6
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.02579,73.10297,SO2,8,103,45
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","06-03-2025 18:00:00",19.0630,73.1209,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","06-03-2025 18:00:00",19.10861,72.83622,OZONE,6,10,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","06-03-2025 18:00:00",18.9936162,72.8128113,PM2.5,64,76,70
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","06-03-2025 18:00:00",18.9936162,72.8128113,CO,6,21,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","06-03-2025 18:00:00",21.121801,79.04952,SO2,8,129,39
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","06-03-2025 18:00:00",21.14472,79.107595,OZONE,43,80,69
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","06-03-2025 18:00:00",21.152875,79.0517531,PM2.5,13,66,43
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","06-03-2025 18:00:00",21.152875,79.0517531,PM10,49,125,84
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","06-03-2025 18:00:00",19.060498,72.923356,OZONE,1,108,65
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","06-03-2025 18:00:00",19.047000,72.874600,PM2.5,68,124,84
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","06-03-2025 18:00:00",19.047000,72.874600,PM10,83,106,96
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","06-03-2025 18:00:00",19.383200,72.820400,SO2,36,38,37
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","06-03-2025 18:00:00",19.10861,72.83622,NO2,69,110,85
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","06-03-2025 18:00:00",19.10861,72.83622,SO2,36,37,37
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","06-03-2025 18:00:00",19.1653323,72.922099,SO2,1,19,6
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","06-03-2025 18:00:00",19.1653323,72.922099,CO,4,46,17
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","06-03-2025 18:00:00",19.0863,72.8888,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","06-03-2025 18:00:00",19.19709,72.82204,PM10,97,177,125
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","06-03-2025 18:00:00",18.96702,72.84214,PM10,113,146,127
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","06-03-2025 18:00:00",18.96702,72.84214,CO,2,56,28
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","06-03-2025 18:00:00",18.59051,73.77946,PM10,94,144,113
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","06-03-2025 18:00:00",18.59051,73.77946,NO2,42,113,65
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","06-03-2025 18:00:00",18.59051,73.77946,SO2,2,13,7
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","06-03-2025 18:00:00",18.605770,73.749976,PM10,92,359,148
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","06-03-2025 18:00:00",19.10078,72.87462,CO,18,28,22
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","06-03-2025 18:00:00",19.04946,72.9230,PM10,153,248,175
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","06-03-2025 18:00:00",19.04946,72.9230,NH3,6,11,5
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","06-03-2025 18:00:00",20.021503,73.813844,SO2,1,99,14
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","06-03-2025 18:00:00",19.950220,73.731480,OZONE,32,87,79
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","06-03-2025 18:00:00",19.137500,72.915056,SO2,23,29,26
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","06-03-2025 18:00:00",19.000084,72.856730,PM10,83,120,98
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","06-03-2025 18:00:00",21.606865,85.510538,SO2,1,103,30
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","06-03-2025 18:00:00",20.9360711,85.1707021,PM10,66,404,178
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","06-03-2025 18:00:00",20.9360711,85.1707021,NH3,3,4,3
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","06-03-2025 18:00:00",20.9360711,85.1707021,SO2,8,31,15
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","06-03-2025 18:00:00",11.9309,79.8027,PM10,8,64,36
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","06-03-2025 18:00:00",11.9309,79.8027,SO2,4,11,8
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","06-03-2025 18:00:00",11.9309,79.8027,CO,12,48,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","06-03-2025 18:00:00",31.620000,74.876512,NO2,15,49,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","06-03-2025 18:00:00",31.620000,74.876512,CO,6,98,58
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","06-03-2025 18:00:00",30.233011,74.907758,NO2,21,25,23
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","06-03-2025 18:00:00",21.847279,85.416905,PM10,56,203,119
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","06-03-2025 18:00:00",21.847279,85.416905,NH3,2,9,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","06-03-2025 18:00:00",21.847279,85.416905,CO,14,27,19
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","06-03-2025 18:00:00",22.265816,86.174829,PM2.5,36,136,78
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","06-03-2025 18:00:00",22.265816,86.174829,NH3,3,3,3
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","06-03-2025 18:00:00",22.265816,86.174829,CO,20,53,25
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","06-03-2025 18:00:00",22.18972222,84.86277778,PM2.5,42,95,69
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","06-03-2025 18:00:00",22.18972222,84.86277778,NO2,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","06-03-2025 18:00:00",22.18972222,84.86277778,SO2,18,24,21
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","06-03-2025 18:00:00",21.8004996,83.8396977,CO,48,69,66
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","06-03-2025 18:00:00",20.94185,86.11510,NO2,2,35,11
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","06-03-2025 18:00:00",20.94185,86.11510,SO2,3,52,17
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","06-03-2025 18:00:00",20.94185,86.11510,CO,20,54,25
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","06-03-2025 18:00:00","20.48891     ","85.84768     ",PM2.5,58,324,163
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","06-03-2025 18:00:00","20.48891     ","85.84768     ",PM10,101,305,178
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","06-03-2025 18:00:00",21.643900,85.599355,PM2.5,56,104,77
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","06-03-2025 18:00:00",21.643900,85.599355,SO2,21,33,26
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","06-03-2025 18:00:00",24.8207389,93.9423085,OZONE,12,23,19
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","06-03-2025 18:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","06-03-2025 18:00:00",23.7176342,92.7192841,NH3,1,2,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","06-03-2025 18:00:00",23.7176342,92.7192841,SO2,2,2,2
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","06-03-2025 18:00:00",25.6635413,94.0989878,PM2.5,92,213,153
